date;AdrActCnt;BlkCnt;BlkSizeByte;BlkSizeMeanByte;CapMrktCurUSD;DiffMean;FeeMeanNtv;FeeMeanUSD;FeeMedNtv;FeeMedUSD;FeeTotNtv;FeeTotUSD;HashRate;IssContNtv;IssContPctAnn;IssContUSD;IssTotNtv;IssTotUSD;NVTAdj;NVTAdj90;PriceBTC;PriceUSD;ROI1yr;ROI30d;SplyCur;SplyExpFut10yrCMBI;SplyFF;TxCnt;TxTfrCnt;TxTfrValAdjNtv;TxTfrValAdjUSD;TxTfrValMeanNtv;TxTfrValMeanUSD;TxTfrValMedNtv;TxTfrValMedUSD;TxTfrValNtv;TxTfrValUSD;VtyDayRet180d;VtyDayRet30d;VtyDayRet60d
2018-07-24;423877;5815;140866157;24224.6185726569;48233429465.21488;3425937042423580.0;0.00060595860943384;0.289670628340677;0.000174768;0.08354556827098075;475.6229721298761;227365.37289047963;230.550355514216;20564.53125;7.4391795044224;9830606.572756981;20564.53125;9830606.572756981;59.92172702;46.43018305963168;0.056925317617859614;478.036987726476;111.78865396067859;5.2044022902772085;100898948.62448;176622274.99441463;98545920.89728738;784910;438316;1683845.8042929;804940576.0800432;4.3639642054866;2086.1363033369785;0.094958;45.39343628053071;1912795.3346920665;914386919.9334519;0.05464890476831288;0.03835101825187559;0.04673993647835683
2018-08-14;334805;5952;130121230;21861.7657930108;27991419338.401478;3545297260993200.0;0.000868269021431788;0.23985249407811277;0.0002428025;0.06707228261739395;599.4077824074578;165581.68958185517;244.230129884131;20333.625;7.32441066563331;5617004.119134305;20333.625;5617004.119134305;34.20349677;33.77560198388303;0.0446644746209961;276.242141729982;-7.888476496087924;-38.43885382824075;101329287.28073;176998817.71261963;98976259.55353738;690348;421917;2962541.75262949;818378878.7108649;8.46430898125009;2338.198841244847;0.125020250711085;34.535861816049426;3571235.852442093;986525840.5015018;0.04857267070411903;0.040701652466348;0.041282888256015275
2018-09-10;282579;6007;141297601;23522.157649409;19981046342.037968;3220980465071920.0;0.000798256411005612;0.15655573318237678;0.000252;0.04942277220455871;448.30958124074806;87923.4218681849;223.921019911589;20436.75;7.32171855924512;4008098.5708393455;20436.75;4008098.5708393455;44.71145968;32.38479525473584;0.031153297167825063;196.122111922852;-34.914228752465895;-39.26266740590902;101880640.31198;176748769.14636263;99529416.5777594;561611;383792;2278624.78761223;446888705.62627065;6.98327842940572;1369.5753137203467;0.10066953;19.743520829880907;2680126.39497848;525632048.80335927;0.05036141025758596;0.05631550339578817;0.04768971700194077
2018-09-22;231040;6038;151077283;25021.0803246108;24528183925.128128;3278089829625520.0;0.000891705225420326;0.21416643004557528;0.000296635;0.07124468620964201;419.3769928617235;100724.39954818808;229.091363000662;20321.53125;7.26296557355779;4880749.463838334;20321.53125;4880749.463838334;69.69064721;44.595018769247645;0.035817928903706046;240.176264465225;-8.883505072558327;-12.729225524787674;102125761.59323;177167579.49521062;99775337.84613058;470309;318452;1465415.59987473;351958044.6669795;5.29571487793922;1271.9050170563569;0.100283124874513;24.085626321260218;1686430.9943095;405040696.49163085;0.05304746694170963;0.06427306024350682;0.05526048161339864
2018-09-24;226513;6075;174276721;28687.526090535;23273521216.010796;3264681985220770.0;0.00141439616896651;0.32219957666111426;0.00035076;0.0799031600829572;679.3868126127801;154764.37805464995;229.653699977196;20342.25;7.2674767354135;4633966.410644134;20342.25;4633966.410644134;56.94237645;43.373738447480584;0.034638262393952034;227.800091466978;-19.988926941352513;-18.18228224661675;102166426.12448;177011450.22169062;99817002.35738058;480337;323515;1794207.27576152;408720581.5291917;6.36320101940028;1449.5377742421515;0.109052167;24.84209361727216;2058590.9777912823;468947213.0339498;0.05297602172297893;0.06534577407200223;0.05593201923613541
2018-10-09;278759;6149;112188265;18244.9609692633;23196333824.625347;3289361288763970.0;0.000721556114603345;0.16333595720420904;0.0002254472;0.05103363891698361;387.49583711285726;87715.98242538322;234.135588706204;20352.9375;7.24957093898136;4607218.290025049;20352.9375;4607218.290025049;77.49410337;49.24756459027091;0.034347729173631235;226.366257451783;-23.568789254976426;15.735778730539932;102472577.34323;176991208.40611362;100123153.57613058;537028;311060;1322327.41450346;299330307.9470408;5.0127329208206;1134.713590891504;0.102678290895767;23.24290043162026;1559260.7023504565;352964009.5827114;0.050024507560103404;0.05160902332828364;0.054675164158443416
2018-12-12;314610;6076;101319325;16675.3332784727;9219601287.795284;2258098227396560.0;0.000691013484816309;0.06139947190858444;0.000262065;0.023285584086684696;368.94591981281815;32782.406041404254;158.864467069301;19606.3125;6.89691316912627;1742103.8229010636;19606.3125;1742103.8229010636;47.52293152;25.624851267497043;0.02595790120660519;88.8542311513735;-87.00782902235635;-57.340975637418225;103760970.84323;175174330.77386984;101425534.90443183;533920;298787;2183387.42000733;194003210.51033232;8.98360910598161;798.2316800764738;0.14;12.43959236119229;2684185.613948927;238501248.99500933;0.04936587488399268;0.06347164118890165;0.04954158870824171
2018-12-18;277282;5861;115295662;19671.6707046579;10416589506.833391;2219953418650660.0;0.00119012930464838;0.11934343549380118;0.00033075;0.033166850976110426;662.0927347622857;66393.14003394144;150.604633509608;18868.59375;6.62996498940551;1892099.2805291566;18868.59375;1892099.2805291566;32.65944206;29.517714110741075;0.027401818527202457;100.277705143191;-87.2700169382744;-42.66159954845156;103877422.12448;174577892.26101586;101541986.1771829;556320;311718;3180624.51717959;318945727.50493914;12.2536161215783;1228.7645043774805;0.1497619625;15.017785917240628;3819672.7101861513;383028013.7755402;0.05029871941057537;0.06660507409964472;0.05238172215869946
2019-01-02;266633;5931;107506091;18126.1323554207;16085342149.392523;2424370581382830.0;0.000587384711588163;0.09070768809342776;0.000266259;0.041117410527704804;346.53289706381884;53513.81695990712;166.443039624893;19119.65625;6.69983489825957;2952579.0872039893;19119.65625;2952579.0872039893;41.70494246;45.773354209332815;0.039614814094159664;154.426368790181;-82.12488757198983;43.73788484042323;104161888.12448;173106804.07307085;101829452.0879069;589959;311698;2497590.98056855;385693905.8523087;9.78386795404299;1510.8872008654764;0.15;23.16395531852715;3049612.0735392924;470940518.73536736;0.05539779359753479;0.07328587210050332;0.06970041693159246
2019-01-13;260303;5635;89019017;15797.5185448092;12036712893.339025;2608139705984280.0;0.000552851642785469;0.06376585064109451;0.000219654;0.025334869380417284;266.1134796997307;30693.500908524333;170.155157640466;17957.34375;6.28067921249437;2071198.1494782828;17957.34375;2071198.1494782828;40.71899158;33.82172300966644;0.032872824126657416;115.339895382817;-91.64291188612597;38.818997427016946;104358625.03073;169369476.63270685;102032138.989605;481347;289783;2562898.07242314;295604395.5501083;10.0264651639084;1156.4514430646539;0.100072982004914;11.542407275093309;2905499.1545928614;335119968.52560383;0.05608754462823432;0.0771407961740334;0.07082512746172509
2019-01-20;234174;5599;99838678;17831.5195570638;12278394345.721262;2673566313435730.0;0.000571233592663782;0.06712864801717335;0.000302418811695;0.035538816737611355;307.15515894306594;36095.40968204917;173.357243063141;17764.21875;6.20571120168468;2087566.2830121731;17764.21875;2087566.2830121731;66.35347474;35.330615519419815;0.03321221376526752;117.515231735827;-89.79854268914953;9.00028019240951;104483428.78073;169199395.23239484;102157942.7383705;537705;259173;1574648.9416324;185045235.27850622;7.16541166436262;842.0450122201711;0.103895234102074;12.209272511753221;1857081.2372878534;218235331.95213842;0.056649257730267306;0.07377872460697564;0.06653725792648808
2019-04-27;258512;6476;106316589;16417.0149783817;16481950898.340912;1894070039823350.0;0.000469177043345081;0.07306340838824464;0.000155838;0.02426814269348808;263.99982298873397;41111.83007575938;141.955500472905;13687.375;4.72027812336972;2131490.1987915747;13687.375;2131490.1987915747;59.06275125;53.39406876168829;0.03005258793691461;155.726733489188;-76.00179789511634;13.390545542703897;105838930.34323;155424822.85802385;103519400.16359265;562687;304675;1791974.26631526;279058298.9899597;6.93875729361372;1080.5500078087432;0.140357;21.85733713234196;2114065.8784317602;329216573.6291288;0.0524002410623892;0.043118330456055474;0.034895111042415994
2019-04-28;256712;6389;114730316;17957.4762873689;16222096003.3746;1885095160514720.0;0.000465768104472399;0.07137982236112216;0.0001681;0.02576163550850374;276.4249861784336;42362.63973451511;139.386152643941;13601.3125;4.68999558616722;2084426.2644988445;13601.3125;2084426.2644988445;48.97581413;52.49632251105235;0.02976532941755163;153.2518471654;-77.5466864633304;7.644129962914612;105852531.65573;155375138.76316884;103533001.47609265;593482;312640;2161322.55362879;331226673.6638514;8.03108156741187;1230.778084941865;0.12333534;18.901368675772645;2510837.3412356456;384790460.4762244;0.05240825733932794;0.042840377508951845;0.03492102110265409
2019-04-29;274907;6452;123969686;19214.1484810911;16149383529.987246;1905690034587350.0;0.000490441493519558;0.07481450001684363;0.0001714167;0.02614879628761644;308.4823045671807;47057.49755106508;142.321703343671;13681.125;4.71690683347931;2086990.0692897276;13681.125;2086990.0692897276;37.19731459;51.862393160030024;0.02962732950440298;152.545208766803;-77.83759195029671;7.3447535005586015;105866212.78073;155402921.92718884;103546682.60109265;628989;346974;2846071.38817971;434154554.0750987;9.72013572860635;1482.7601339619164;0.15;22.88178131502045;3372634.37429746;514479214.72130203;0.05240565472655885;0.04285301452259324;0.03492920246040183
2019-07-24;268921;6436;168686288;26209.80236172;23210925584.643772;2213005545480356.8;0.0008115540799627947;0.1759842382835832;0.00076246;0.16533826350531353;736.2524115445684;159655.18876580856;164.83234776510352;13663.6875;4.659225;2962949.3538405406;13663.6875;2962949.3538405406;75.16822139;38.77384993485311;0.02214368909152216;216.848442548217;-54.637727180999285;-30.003448250154896;107037548.03073;156461267.74404508;104754015.35646719;907213;279875;1423973.403290598;308786414.73365027;6.23240289;1351.4868600295065;0.12941599392868203;28.063656724264206;1744293.758029113;378247384.77518964;0.046770635889655056;0.06162171124763807;0.051454492837042724
2019-08-23;312715;6468;136600395;21119.41790353;20911572320.241665;2212620050335200.8;0.0006245660872746016;0.12155574053280309;0.00038465;0.07486223883844244;457.9830696084662;89134.63652929157;165.63467415432228;13715.4375;4.659225;2669357.488362745;13715.4375;2669357.488362745;68.13654211;40.44872098836074;0.01868845884665074;194.624304792519;-29.28104761408609;-10.248696045283507;107445842.09323;156728013.96428922;105164302.93697932;733282;318848;1576919.5025403455;306906861.89567965;6.20927967;1208.4767390360719;0.1;19.4624304792519;1979816.4044592003;385320391.3346965;0.044710139217727755;0.03514431988053036;0.04990981719332464
2019-09-18;305563;6477;129563846;20003.68164274;22715476815.836384;2449168786542983.5;0.0018274500666173993;0.385082514073905;0.00084;0.177005827809468;1295.1924425650789;272924.5362723793;183.64866626124427;13696.375;4.63769;2886116.8986475025;13696.375;2886116.8986475025;42.79114016;53.367368116604624;0.020737585972072602;210.7212235827;0.5733250459869235;3.9228213367381892;107798713.53073;157098130.16748425;105521174.36758822;708743;321899;2519183.0160975135;530845327.5808247;9.0543889;1907.9519078016172;0.1272880476142587;26.82229314072957;2914598.7319358685;614167811.0461121;0.045059477646839555;0.03018275855895438;0.032080526531574005
2019-10-07;284288;6364;132096895;20756.89739158;19558183240.70939;2398938913247373.5;0.0006968115747752303;0.12612398932578445;0.000413187125;0.07478751850507295;438.56066255517163;79380.16864983863;176.75573252345484;13395.4375;4.524905;2424595.224052052;13395.4375;2424595.224052052;82.15172285;57.18925209487275;0.02200353208117095;181.001570426651;-19.332988890937777;1.5223030906920982;108055323.46823;156951976.1573082;105778747.30279078;629382;265201;1315314.1494931558;238073926.662656;6.22470617;1126.681592214464;0.0900000035762787;16.29014198571065;1650798.3002083774;298797084.7953624;0.04592747249533063;0.04469785994472617;0.04089498541983444
2020-05-15;377934;6423;175193611;27275.9786704;21647546818.092186;2328703692980963.5;0.001917336510744157;0.37411449688540044;0.000917315;0.17898831936248671;1703.9197010658759;332472.18635083025;173.12759885071657;13588.5;4.47052;2651415.0293597626;13588.5;2651415.0293597626;60.42089121;52.920775338580356;0.020920400706036433;195.121980303916;-25.91630648960769;27.571444949325546;110943660.90573;160375492.93317956;108688033.94353917;888691;518280;1836180.4781446874;358279171.09098274;4.2782331;834.7773146737615;0.05;9.7560990151958;2217322.649055471;432648386.2564285;0.06485858599357522;0.0468575636379781;0.052087544823588496
2020-05-26;399709;6478;182873537;28229.93778944;22314236110.47335;2240723517554043.0;0.0023351621960499562;0.46904182103100783;0.001162900071809075;0.2335806772998776;2141.285354723071;430099.6238399411;168.0776187427333;13675.5;4.49315;2746867.6198851606;13675.5;2746867.6198851606;55.3142677;57.02636020402293;0.022734280569462455;200.86048918761;-26.321182453614;1.9273327345278903;111093208.03073;160494531.99317664;108837581.06853917;916975;550732;2008400.5926315505;403408325.5206591;4.36516422;876.7890206134521;0.05;10.0430244593805;2404035.6209596773;482875770.8504005;0.0642982280994409;0.03764453536366022;0.045432532198093734
2020-06-20;496236;6463;200524633;31026.55624323;25509347515.66007;2358639303130425.0;0.002072377784774848;0.47440837184578977;0.000945;0.21632924010666243;1950.967532255414;446615.15738157055;176.51893192227465;13629.0625;4.464315;3119962.681472179;13629.0625;3119962.681472179;95.06158969;67.39531142067774;0.02446432359253869;228.919830800701;-22.361341391809773;15.082768093145773;111433541.71823;160836319.9081895;109181914.70253427;941415;539302;1172224.681734758;268345475.8031264;2.87087448;657.2001002116505;0.05007125741656896;11.462303775779311;1548268.348370631;354429328.34308565;0.06442259409892909;0.03440589815853426;0.03632972818940811
2020-06-25;498356;6450;246644662;38239.48248062;25915394279.94472;2405277495851317.0;0.0028277812833465356;0.6572369432750177;0.00123636230816;0.28735708414968825;2945.8185296754327;684671.3277610748;179.695032213632;13615.3125;4.457015;3164490.2743836185;13615.3125;3164490.2743836185;19.08676332;63.82132077936486;0.02513446183078069;232.421420689655;-30.420050749161508;15.71286201168519;111501746.28073;161055474.50354403;109251119.26503427;1041742;598427;5841836.271651167;1357767885.6935215;10.69117487;2484.8580521269378;0.065;15.107392344827575;6397887.702160369;1487006149.1489851;0.06463314029837115;0.03596426270630381;0.03656288450295327
2020-07-02;542715;6442;234579964;36414.15150574;25299190857.401157;2358316359484620.5;0.0027958289705476863;0.6338186363997131;0.001281000025935;0.290404634267406;2905.199004049536;658612.9876377125;175.81327891201693;13565.375;4.43694;3075290.933503155;13565.375;3075290.933503155;36.74730068;58.09684502092357;0.024927628242337258;226.701505376973;-24.947494193465374;-4.417802264155489;111596924.84323;160939937.31283727;109346297.82653427;1039119;639141;3036874.077551372;688463925.0212023;7.14332882;1619.4033968967162;0.0747652;16.94938338981046;4565594.32832291;1035027107.1713736;0.06447828339877837;0.02437010226072413;0.034974840580702014
2020-07-07;548179;6492;232014821;35738.57378312;26689447482.563076;2349911136065232.0;0.002598733124968495;0.6211321167445866;0.00126;0.3011569212624197;2766.3670039294716;661198.8650677332;176.634510847078;13692.0625;4.47563;3272586.816057643;13692.0625;3272586.816057643;45.45405746;59.83652056924221;0.025833260807649302;239.013429573349;-23.717403601139946;-2.19785246463742;111665053.84323;161041115.96478173;109415426.824068;1064506;648163;2456657.559050424;587174148.475934;5.08563514;1215.535096370139;0.07410154647388438;17.71126475941201;3296320.528255687;787864874.4314252;0.06441196490656487;0.026201542744993925;0.03515441606329793
2020-07-30;521352;6386;255655752;40033.78515503;37620638891.91242;2495871727286801.5;0.004517599910229376;1.517751310638703;0.002122929;0.7132278944948257;5260.650225870492;1767389.5284634295;184.50159745671417;13478.875;4.393505;4528417.877568654;13478.875;4528417.877568654;32.68587014;66.44516820676816;0.03017083918622926;335.964082875511;54.04960950723958;48.83926219172227;111978157.21823;161272042.29889148;107903129.94183457;1164479;742680;3425888.8239257718;1150975596.763685;6.0000464;2015.8000859865115;0.09581173805604708;32.18930270470855;4456114.457636884;1497094406.948281;0.0638991391258731;0.02861598116788988;0.02935463562591421
2020-08-03;575598;6476;253436049;39134.65858555;43187296587.70036;2428338119437682.5;0.0044526795312117475;1.7164536917623952;0.002148300033684;0.8281434803431;5239.88210357656;2019910.689291414;181.99957546744523;13669.625;4.453365;5269473.837447327;13669.625;5269473.837447327;31.44919631;70.62890178096674;0.034307985918821185;385.487812390415;73.0285784354792;68.43364857365178;112032845.65573;161481599.50942132;107969122.16304019;1176793;724935;3562343.6780073997;1373240071.4178975;6.13593099;2365.3266143136534;0.1;38.5487812390415;4448151.133288598;1714708049.553367;0.06424639953001662;0.03469952039002847;0.031163229090638938
2020-10-02;458931;6361;233850003;36763.08803647;39022839809.19753;3285465361351575.5;0.006809131722155411;2.3546064617078795;0.003268052;1.1300965630257387;6823.689645782257;2359640.6103246976;241.8719507610286;13283.25;4.296415;4593364.845728172;13283.25;4593364.845728172;24.61951298;25.320347897451157;0.03271502575534846;345.801279485681;97.07469567776177;-21.625067572708833;112847586.53073;161027552.56901875;108703703.28523225;1002138;613851;4583664.4536826825;1585037032.8165066;11.3543708;3926.3559503948554;0.28066462187042746;97.05418534915866;6969891.867945542;2410197525.8124113;0.0433115432839109;0.053560200857242585;0.04833487973093555
2020-11-02;489991;6474;253902684;39218.82669138;43477115712.44632;3291886304646562.0;0.00380133103162162;1.459134519098884;0.0019497533;0.7484095228989637;4397.645830555131;1688028.951111088;246.65331693456648;13444.0;4.332185;5160456.774635882;13444.0;5160456.774635882;25.50764516;25.50028813299249;0.028233348436161685;383.848317066043;111.01347836205504;10.729851319675856;113266396.59323;162359325.791945;109118278.25710832;1156870;646950;4440488.171228695;1704473911.4778056;9.70978768;3727.0856600365983;0.1562592389380335;59.97984589238486;6281747.1416357625;2411238068.551314;0.03901196587092788;0.026370958931515392;0.038194122026523926
2020-11-13;523034;6534;257603769;39425.125344352615;54050512182.31899;3424202242621577.0;0.003553558926941583;1.6935243430291498;0.001790150943378;0.8531346356247093;4109.253811259927;1958352.5992190188;259.00859394;13579.0625;4.370093827;6471392.02474306;13579.0625;6471392.02474306;25.101975106763;30.438809437720558;0.02918368090445367;476.57134097019286;157.93173244859992;25.801179349960297;113415364.15573;162375445.59785214;109260051.26305798;1156377;663039;4518184.870846029;2153237422.6503296;9.629685244266375;4589.232009980906;0.12692125169346835;60.487031117171576;6384856.874673133;3042839802.6657295;0.03844065721632686;0.031913975838425895;0.032703413732965966
2020-11-16;497314;6476;248838199;38424.67557134033;52445588185.84203;3364915877821520.5;0.003202975525485762;1.4805905919154423;0.001491;0.689221804843834;3540.927879130815;1636810.6664496243;252.24402969;13475.6875;4.335270491;6229200.308693155;13475.6875;6229200.308693155;31.183394442188;29.462290243737737;0.027608746485614104;462.2547316189363;151.4579881109888;25.504154980906964;113456033.21823;162519085.66901854;109302420.8904865;1105512;613844;3638347.7568027703;1681843465.8572235;8.562108720844575;3957.8752688461627;0.1747861631537388;80.79573093933514;5255799.0656381175;2429517986.529604;0.03852944194541374;0.03277683852840109;0.03214174397106438
2020-11-21;577881;6566;263117759;40072.76256472738;62137690708.8558;3495115341388413.0;0.004326927560130768;2.368358859566285;0.002137535;1.1699872217712888;5071.950928216764;2776149.993082986;265.81210134;13666.25;4.3939488765;7480269.501800848;13666.25;7480269.501800848;18.519536384518;33.29651938803263;0.02925992924773742;547.3534804208066;265.44765960397854;32.071766084980794;113523879.78073;162544891.12989628;109367273.425728;1172183;730071;6129952.576762925;3355250877.7056785;11.673175752389781;6389.353375634315;0.14117994485579333;77.27533418243603;8522247.09472296;4664681608.30272;0.038999723419299484;0.03497601352542956;0.032681407913823665
2015-07-31;424;6863;3994458;582.027976103745;;602941851593.554;;;;;0.0;;0.0479335803236398;36191.71875;18.3254310081202;;36191.71875;;;;;;;;72085493.31198;272149894.610044;71275493.31198;0;0;0.0;;;;;;0.0;;;;
2015-10-03;1528;5077;3902443;768.651368918653;50119835.28713411;6290812311294.69;0.00160203670884472;0.0010887441473308717;0.00105;0.00071358;9.791648364458627;6.654404228486084;0.369863477061816;26453.75;13.0925380438839;17977.9685;26453.75;17977.9685;763.02668324;;0.002834786139504028;0.6796;;-44.90786903053739;73749021.90573;168429504.514516;66688050.28687;6112;6104;96653.2672128707;65685.56039786692;20.1481116801498;13.692656697829804;1.7583887;1.19500096052;122984.07369563439;83579.97648355312;;0.1086757945667509;
2015-10-15;1636;4926;4059761;824.149614291514;41463940.65984187;6209364513561.1;0.00290357652895351;0.001625602121924836;0.00105;0.0005878550852717707;18.870343861669735;10.564788190389997;0.353976829480264;25610.46875;12.6217855775028;14338.3278960774;25610.46875;14338.3278960774;96.70757116;;0.0021981835111052886;0.559861985973115;;-41.06715937125105;74061003.78073;169953286.510215;67150032.16187;6499;6213;765824.256520342;428755.88916186296;128.965911995951;72.2031116128871;1.91626472;1.072843771789415;801265.2112308409;448597.9324508661;;0.09407095576579098;0.10310830150259218
2015-10-18;1468;4945;4015728;812.078463094034;37440065.76708115;5973918932016.0;0.00202330081809433;0.0010217669131376366;0.00105;0.00053025;13.113012602069784;6.62207136404524;0.342015091017267;25848.28125;12.7256305345366;13053.38203125;25848.28125;13053.38203125;491.71784024;;0.0019166418136488386;0.505;;-40.74578180367494;74138744.09323;170219966.536723;67227772.47437;6481;6170;150774.973015511;76141.36137283305;29.4192794420629;14.856736118241765;1.68886141;0.85287501205;181516.95415752812;91666.0618495517;;0.0940838430836244;0.09724857991157902
2015-11-16;1999;5039;3940618;782.023814248859;68516482.2610398;8327053098273.23;0.00137995645969574;0.0012618697705979306;0.00105;0.0009601485973115137;10.269635973055744;9.390834832789844;0.485675675624586;27395.15625;13.3450664746196;25050.876996730713;27395.15625;25050.876996730713;184.19361866;168.69690224883266;0.002761512730263753;0.914427235534775;;74.8460267949244;74928304.40573;178479376.121797;69817332.78687;7442;7102;406790.989552077;371980.7600165613;62.8913713975831;57.50958288608273;2.4305228;2.2225362449082406;446654.5196656349;408433.0576569593;;0.12329146867594601;0.11019976398600567
2015-11-30;1883;5080;4387578;863.696456692913;66269055.0770424;7780837709727.6;0.00231646467145941;0.002038488910884281;0.00126;0.0011088;20.81575153773742;18.31786135320893;0.457643332920761;27360.0;13.2611397428005;24076.8;27360.0;24076.8;365.98254381;182.5836263012535;0.0023318062837279353;0.88;;-1.0505031350064096;75305744.40573;175568539.976783;71419772.90002;8986;6501;205763.213792798;181071.62813766225;36.3000586047039;31.944051572139433;2.32587408331208;2.0467691933146304;235986.6809891803;207668.2792704787;;0.08515794760031284;0.09922519392958194
2016-01-11;3053;5107;5403609;1058.07891129822;81861323.16336319;8828185121710.21;0.00234219821103859;0.0025082758339986396;0.00105;0.0011244520695499664;25.513565112846123;27.322648659750143;0.521793689302361;27005.15625;12.8947357858461;28920.00365126925;27005.15625;28920.00365126925;195.08089959;229.82629514885306;0.002384917349334056;1.07090673290473;;11.552784677576039;76441132.21823;178181171.826748;73131131.61252;10893;10545;391843.24236646;419627.56649346196;47.8956916353517;51.291818649426894;1.25115798;1.3398735047094814;505060.0682947834;540872.2276582064;;0.046311869903890204;0.042455026846679435
2016-03-08;9667;5017;6231761;1242.1289615308;761728847.0028067;17491910018497.1;0.00138344260282963;0.013520176526012158;0.00105;0.010261492109088255;33.34788394122401;325.9038551596773;1.01617294572555;25823.125;12.0926776326523;252365.5175423806;25823.125;252365.5175423806;38.22275395;209.61424450154178;0.02375360511570339;9.7728496277031;;237.21911190961782;77943371.28073;174083984.02166;75133310.11602;24105;23678;2039187.7410251;19928675.155693874;90.9525543875636;888.8656372851469;1.099023425;10.740590669848237;2153574.5827887314;21046560.559637714;0.09380476728879286;0.10596821343410852;0.09337205747527685
2016-04-18;12628;6055;8179992;1350.94830718415;711837167.1104457;29523844031977.6;0.000599743019833065;0.005389943611043669;0.00042;0.0037745771801870245;20.09918782367243;180.6331802369687;2.06929415311652;31863.28125;14.6832340332449;286358.12926697877;31863.28125;286358.12926697877;149.4104933;95.58878717912746;0.0209168939684142;8.98708852425482;;-14.421990620522603;79206649.09323;196026683.28055;76546588.29910071;33513;33270;530127.75302157;4764305.045569145;19.2236144129769;172.76432448556426;1.01942599;9.16167161605611;639569.6515197412;5747869.07563472;0.08617865584720057;0.0651707873916025;0.0814309181636558
2016-05-07;14378;5988;8232498;1374.83266533066;749359327.9481609;34085336706042.1;0.000675547162451182;0.006343086311062509;0.00042;0.003943612524371714;24.227823434161326;227.48844746005975;2.36251025560992;31573.125;14.4399358056703;296457.5504370325;31573.125;296457.5504370325;54.08658027;84.25584797299233;0.020351820988890337;9.38955362945646;;-6.963335776572153;79807769.09323;196911202.650483;77147708.29910071;35864;34625;1475555.83463273;13854810.642541407;45.211892771636;424.51949186851107;1.01909294;9.568827813530454;1565461.7872178967;14698987.4059472;0.07740550689853706;0.06597091382828019;0.07448635421447777
2016-05-26;24821;6019;10432396;1733.24406047516;1007354676.962652;41950285242070.8;0.000695219579641489;0.00870898231906938;0.00042;0.005261319849327864;35.5583958399495;445.4383186737706;2.92344268593708;32044.375;14.5447974230104;401418.3482066799;32044.375;401418.3482066799;82.8261176;78.82867689058291;0.02756607048542959;12.5269520222092;;68.54435377954063;80414986.43698;198625272.371887;77944919.58491948;51147;49843;970889.240820054;12162282.938631931;26.0139452340003;325.8754438546994;0.948938640978155;11.887308827553749;1296613.0722982793;16242609.748049812;0.07563844040177821;0.06134998739658798;0.059111312863481
2016-07-18;18988;6109;8537048;1397.45424783107;910098204.5080415;59773542463192.5;0.000654453423023803;0.007253095903124653;0.00042;0.00465472434270018;25.653265275700647;284.30685321083104;4.22707618720612;32498.125;14.4446687874469;360166.22268955543;32498.125;360166.22268955543;40.49193669;50.644378900297234;0.016415896922388325;11.082677006429;;-1.5711872222215946;82118986.59323;199904512.717428;79698919.74116948;39198;36607;2028033.06798095;22476035.450790137;79.9391700873052;885.9400022395943;1.00325771478138;11.118781207130104;2926333.1993859797;32431605.661984805;0.08359157982146102;0.05612944834776947;0.0782523093070381
2016-08-25;21375;6094;10135782;1663.23957991467;944968738.8673749;67337962999723.6;0.000651377715731665;0.007385912884292332;0.00042;0.004762341935382822;32.48290392813116;368.3207037141677;4.75065372034176;32135.625;14.0745156340768;364382.9394219919;32135.625;364382.9394219919;102.46575385;26.574958809077735;0.01968446386922657;11.3389093699591;860.9245228778899;-5.219098033300087;83338591.74948;202006495.402398;80907164.17513552;49868;52296;813331.172795711;9222288.456093112;23.7983101695094;269.8468821702431;1.00052900254179;11.344907681836935;1244556.4286246656;14111912.549975056;0.07703879794981047;0.07592932191190598;0.07201435218915189
2016-09-02;22712;6088;11261873;1849.84773324573;1014999264.089354;70130151569578.9;0.000816232255449147;0.009910598787669736;0.000458;0.005560983671559316;45.22987797123115;549.1760106214779;4.94448639142905;32384.0625;14.1398436709377;393203.5868586384;32384.0625;393203.5868586384;57.83483017;28.34483486953936;0.02104871940385941;12.1418857457627;884.288345676589;15.176034326895188;83594862.06198;201553613.734435;81242900.89461929;55413;53657;1445406.89095486;17549965.326111995;45.2915807150791;549.9251982874797;0.99987837;12.140408928199443;2430210.346429;29507336.36451131;0.07484844705902648;0.02816016067105151;0.0695348316397945
2016-09-23;18092;6226;7970487;1280.19386443945;1126653094.8648002;72669784730825.9;0.00139217272984947;0.018612691212018074;0.000780453039387;0.010434288157017618;49.03093137257152;655.5203717961052;5.23878876606128;34276.875;14.8463577365209;458265.6134608561;34276.875;458265.6134608561;42.04544416;34.08071874863216;0.022194551930637584;13.3695272238457;1571.1909029807125;21.363657153782864;84270227.06198;204355440.652226;81838768.14461929;35219;40804;2004265.35479201;26796080.224702537;73.2384156076251;979.1629912974696;1.01458384;13.56450626975391;2988420.310453536;39953766.69690196;0.06839156721296732;0.03514608907150438;0.06171924931565564
